timestamp,open,high,low,close,volume
2024-10-20T16:00:00Z,68625.99000000,68660.00000000,68422.00000000,68508.29000000,1137.38491000
2024-10-20T20:00:00Z,68508.30000000,69400.00000000,68461.93000000,69031.99000000,4653.90153000
2024-10-21T00:00:00Z,69032.00000000,69519.52000000,68588.51000000,68939.99000000,4025.34961000
2024-10-21T04:00:00Z,68940.00000000,69185.18000000,68488.33000000,68514.00000000,2657.04256000
2024-10-21T08:00:00Z,68513.99000000,68661.00000000,68119.01000000,68238.01000000,4244.21652000
2024-10-21T12:00:00Z,68238.00000000,68328.68000000,66840.67000000,67341.02000000,12814.65836000
2024-10-21T16:00:00Z,67341.02000000,67941.17000000,66894.00000000,67763.00000000,5541.16575000
2024-10-21T20:00:00Z,67763.99000000,67933.79000000,67366.66000000,67377.50000000,2091.98904000
2024-10-22T00:00:00Z,67377.50000000,67694.92000000,66571.42000000,67390.02000000,4530.23136000
2024-10-22T04:00:00Z,67390.01000000,67800.00000000,67278.02000000,67402.00000000,2582.69229000
2024-10-22T08:00:00Z,67402.00000000,67526.67000000,66740.00000000,67299.15000000,5952.92995000
2024-10-22T12:00:00Z,67299.15000000,67693.34000000,66644.18000000,67282.27000000,6233.58519000
2024-10-22T16:00:00Z,67282.27000000,67635.72000000,66920.00000000,67482.98000000,3629.34667000
2024-10-22T20:00:00Z,67482.99000000,67836.01000000,67292.00000000,67426.00000000,1670.17722000
2024-10-23T00:00:00Z,67426.01000000,67472.83000000,66890.00000000,67082.10000000,2192.04981000
2024-10-23T04:00:00Z,67082.10000000,67302.83000000,66800.00000000,66852.34000000,2205.04466000
2024-10-23T08:00:00Z,66852.33000000,67048.00000000,66200.00000000,66414.00000000,4678.16343000
2024-10-23T12:00:00Z,66414.00000000,66910.15000000,65923.01000000,66223.44000000,6555.45611000
2024-10-23T16:00:00Z,66223.45000000,66573.58000000,65260.00000000,66472.00000000,7747.67519000
2024-10-23T20:00:00Z,66472.00000000,66807.37000000,66338.99000000,66668.65000000,2151.85150000
2024-10-24T00:00:00Z,66668.65000000,67612.12000000,66510.00000000,67213.16000000,4069.13262000
2024-10-24T04:00:00Z,67213.16000000,67479.55000000,67068.75000000,67123.08000000,2168.24652000
2024-10-24T08:00:00Z,67123.09000000,67322.26000000,66700.00000000,67285.99000000,3627.57529000
2024-10-24T12:00:00Z,67286.00000000,67998.00000000,67262.00000000,67701.22000000,5556.69154000
2024-10-24T16:00:00Z,67701.21000000,68323.00000000,67350.01000000,68309.79000000,4018.19794000
2024-10-24T20:00:00Z,68309.79000000,68850.00000000,67978.04000000,68198.28000000,3149.99486000
2024-10-25T00:00:00Z,68198.27000000,68286.56000000,67836.00000000,68008.00000000,2103.46788000
2024-10-25T04:00:00Z,68007.99000000,68045.36000000,67250.00000000,67531.97000000,3239.24812000
2024-10-25T08:00:00Z,67531.96000000,68183.78000000,67286.28000000,68105.79000000,3432.59534000
2024-10-25T12:00:00Z,68105.79000000,68771.49000000,67429.87000000,67690.01000000,6063.80083000
2024-10-25T16:00:00Z,67690.01000000,67890.52000000,66006.60000000,66850.00000000,12819.56162000
2024-10-25T20:00:00Z,66849.99000000,67392.52000000,65596.29000000,66698.33000000,6821.03746000
